8
 0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 1.421099527259649e-001  1.801103180601994e-002  0.000000000000000e+000
 2.849821654878159e-001  2.844361633525789e-002  0.000000000000000e+000
 4.281830157011374e-001  3.243554709878570e-002  0.000000000000000e+000
 5.714340303997313e-001  3.090659052664093e-002  0.000000000000000e+000
 7.145562767473069e-001  2.460278922692967e-002  0.000000000000000e+000
 8.574355287857022e-001  1.413337902136149e-002  0.000000000000000e+000
 1.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
4
 1.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 1.000000000000000e+000  1.666666666666667e-001  0.000000000000000e+000
 1.000000000000000e+000  3.333333333333333e-001  0.000000000000000e+000
 1.000000000000000e+000  5.000000000000000e-001  0.000000000000000e+000
8
 1.000000000000000e+000  5.000000000000000e-001  0.000000000000000e+000
 8.571428571428572e-001  5.000000000000000e-001  0.000000000000000e+000
 7.142857142857143e-001  5.000000000000000e-001  0.000000000000000e+000
 5.714285714285714e-001  5.000000000000000e-001  0.000000000000000e+000
 4.285714285714286e-001  5.000000000000000e-001  0.000000000000000e+000
 2.857142857142857e-001  5.000000000000000e-001  0.000000000000000e+000
 1.428571428571429e-001  5.000000000000000e-001  0.000000000000000e+000
 0.000000000000000e+000  5.000000000000000e-001  0.000000000000000e+000
4
 0.000000000000000e+000  5.000000000000000e-001  0.000000000000000e+000
 0.000000000000000e+000  3.333333333333334e-001  0.000000000000000e+000
 0.000000000000000e+000  1.666666666666667e-001  0.000000000000000e+000
 0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
