20
 -1.000000000000000e+00  -1.000000000000000e+00   0.000000000000000e+00
 -7.894736842105263e-01  -1.000000000000000e+00   0.000000000000000e+00
 -5.789473684210527e-01  -1.000000000000000e+00   0.000000000000000e+00
 -3.684210526315789e-01  -1.000000000000000e+00   0.000000000000000e+00
 -1.578947368421053e-01  -1.000000000000000e+00   0.000000000000000e+00
  5.263157894736836e-02  -1.000000000000000e+00   0.000000000000000e+00
  2.631578947368420e-01  -1.000000000000000e+00   0.000000000000000e+00
  4.736842105263157e-01  -1.000000000000000e+00   0.000000000000000e+00
  6.842105263157894e-01  -1.000000000000000e+00   0.000000000000000e+00
  8.947368421052631e-01  -1.000000000000000e+00   0.000000000000000e+00
  1.105263157894737e+00  -1.000000000000000e+00   0.000000000000000e+00
  1.315789473684211e+00  -1.000000000000000e+00   0.000000000000000e+00
  1.526315789473684e+00  -1.000000000000000e+00   0.000000000000000e+00
  1.736842105263158e+00  -1.000000000000000e+00   0.000000000000000e+00
  1.947368421052631e+00  -1.000000000000000e+00   0.000000000000000e+00
  2.157894736842105e+00  -1.000000000000000e+00   0.000000000000000e+00
  2.368421052631579e+00  -1.000000000000000e+00   0.000000000000000e+00
  2.578947368421052e+00  -1.000000000000000e+00   0.000000000000000e+00
  2.789473684210526e+00  -1.000000000000000e+00   0.000000000000000e+00
  3.000000000000000e+00  -1.000000000000000e+00   0.000000000000000e+00
10
  3.000000000000000e+00  -1.000000000000000e+00   0.000000000000000e+00
  3.000000000000000e+00  -7.777777777777777e-01   0.000000000000000e+00
  3.000000000000000e+00  -5.555555555555556e-01   0.000000000000000e+00
  3.000000000000000e+00  -3.333333333333334e-01   0.000000000000000e+00
  3.000000000000000e+00  -1.111111111111112e-01   0.000000000000000e+00
  3.000000000000000e+00   1.111111111111112e-01   0.000000000000000e+00
  3.000000000000000e+00   3.333333333333333e-01   0.000000000000000e+00
  3.000000000000000e+00   5.555555555555554e-01   0.000000000000000e+00
  3.000000000000000e+00   7.777777777777777e-01   0.000000000000000e+00
  3.000000000000000e+00   1.000000000000000e+00   0.000000000000000e+00
20
  3.000000000000000e+00   1.000000000000000e+00   0.000000000000000e+00
  2.789473684210526e+00   1.000000000000000e+00   0.000000000000000e+00
  2.578947368421053e+00   1.000000000000000e+00   0.000000000000000e+00
  2.368421052631579e+00   1.000000000000000e+00   0.000000000000000e+00
  2.157894736842105e+00   1.000000000000000e+00   0.000000000000000e+00
  1.947368421052632e+00   1.000000000000000e+00   0.000000000000000e+00
  1.736842105263158e+00   1.000000000000000e+00   0.000000000000000e+00
  1.526315789473684e+00   1.000000000000000e+00   0.000000000000000e+00
  1.315789473684211e+00   1.000000000000000e+00   0.000000000000000e+00
  1.105263157894737e+00   1.000000000000000e+00   0.000000000000000e+00
  8.947368421052632e-01   1.000000000000000e+00   0.000000000000000e+00
  6.842105263157894e-01   1.000000000000000e+00   0.000000000000000e+00
  4.736842105263159e-01   1.000000000000000e+00   0.000000000000000e+00
  2.631578947368425e-01   1.000000000000000e+00   0.000000000000000e+00
  5.263157894736858e-02   1.000000000000000e+00   0.000000000000000e+00
 -1.578947368421053e-01   1.000000000000000e+00   0.000000000000000e+00
 -3.684210526315788e-01   1.000000000000000e+00   0.000000000000000e+00
 -5.789473684210522e-01   1.000000000000000e+00   0.000000000000000e+00
 -7.894736842105261e-01   1.000000000000000e+00   0.000000000000000e+00
 -1.000000000000000e+00   1.000000000000000e+00   0.000000000000000e+00
10
 -1.000000000000000e+00   1.000000000000000e+00   0.000000000000000e+00
 -1.000000000000000e+00   7.777777777777777e-01   0.000000000000000e+00
 -1.000000000000000e+00   5.555555555555556e-01   0.000000000000000e+00
 -1.000000000000000e+00   3.333333333333334e-01   0.000000000000000e+00
 -1.000000000000000e+00   1.111111111111112e-01   0.000000000000000e+00
 -1.000000000000000e+00  -1.111111111111112e-01   0.000000000000000e+00
 -1.000000000000000e+00  -3.333333333333333e-01   0.000000000000000e+00
 -1.000000000000000e+00  -5.555555555555554e-01   0.000000000000000e+00
 -1.000000000000000e+00  -7.777777777777777e-01   0.000000000000000e+00
 -1.000000000000000e+00  -1.000000000000000e+00   0.000000000000000e+00
10
 -1.000000000000000e-01   0.000000000000000e+00   0.000000000000000e+00
 -8.888888888888889e-02   5.555555555555557e-03   0.000000000000000e+00
 -7.777777777777778e-02   1.111111111111111e-02   0.000000000000000e+00
 -6.666666666666667e-02   1.666666666666667e-02   0.000000000000000e+00
 -5.555555555555556e-02   2.222222222222223e-02   0.000000000000000e+00
 -4.444444444444445e-02   2.777777777777778e-02   0.000000000000000e+00
 -3.333333333333333e-02   3.333333333333334e-02   0.000000000000000e+00
 -2.222222222222222e-02   3.888888888888889e-02   0.000000000000000e+00
 -1.111111111111111e-02   4.444444444444445e-02   0.000000000000000e+00
  0.000000000000000e+00   5.000000000000000e-02   0.000000000000000e+00
10
  0.000000000000000e+00   5.000000000000000e-02   0.000000000000000e+00
  0.000000000000000e+00   3.888888888888889e-02   0.000000000000000e+00
  0.000000000000000e+00   2.777777777777778e-02   0.000000000000000e+00
  0.000000000000000e+00   1.666666666666667e-02   0.000000000000000e+00
  0.000000000000000e+00   5.555555555555557e-03   0.000000000000000e+00
  0.000000000000000e+00  -5.555555555555557e-03   0.000000000000000e+00
  0.000000000000000e+00  -1.666666666666666e-02   0.000000000000000e+00
  0.000000000000000e+00  -2.777777777777778e-02   0.000000000000000e+00
  0.000000000000000e+00  -3.888888888888889e-02   0.000000000000000e+00
  0.000000000000000e+00  -5.000000000000000e-02   0.000000000000000e+00
10
  0.000000000000000e+00  -5.000000000000000e-02   0.000000000000000e+00
 -1.111111111111111e-02  -4.444444444444445e-02   0.000000000000000e+00
 -2.222222222222223e-02  -3.888888888888889e-02   0.000000000000000e+00
 -3.333333333333334e-02  -3.333333333333333e-02   0.000000000000000e+00
 -4.444444444444445e-02  -2.777777777777778e-02   0.000000000000000e+00
 -5.555555555555556e-02  -2.222222222222222e-02   0.000000000000000e+00
 -6.666666666666668e-02  -1.666666666666666e-02   0.000000000000000e+00
 -7.777777777777778e-02  -1.111111111111111e-02   0.000000000000000e+00
 -8.888888888888891e-02  -5.555555555555553e-03   0.000000000000000e+00
 -1.000000000000000e-01   0.000000000000000e+00   0.000000000000000e+00
